ANNEE;NOMENCLATURE;CLE;STATUT;REALISE TOTAL;FONCTION;FONCTION_PARENT;CODE_AXE_ANALYTIQUE_PROFONDEUR_1;LIBELLE_AXE_ANALYTIQUE_PROFONDEUR_1;CODE_AXE_ANALYTIQUE_PROFONDEUR_2;LIBELLE_AXE_ANALYTIQUE_PROFONDEUR_2;CODE_AXE_ANALYTIQUE_PROFONDEUR_3;LIBELLE_AXE_ANALYTIQUE_PROFONDEUR_3;CODE_AXE_ANALYTIQUE_PROFONDEUR_4;LIBELLE_AXE_ANALYTIQUE_PROFONDEUR_4;CODE_AXE_ANALYTIQUE_PROFONDEUR_5;LIBELLE_AXE_ANALYTIQUE_PROFONDEUR_5
2022.0;M14;DRF/12.0/64131.;CA;20061,38;23.0;23.0;0106.; CTM;SERVICE-FESTIVITES.; Services Festivités ;;;;;;
2022.0;M14;DRF/12.0/64131.;CA;1707,21;23.0;23.0;0115.; PROTOCOLE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64131.;CA;8040,34;25.0;25.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64131.;CA;23658,58;28.0;28.0;0106.; CTM;CORDERIE.; La Corderie ;;;;;;
2022.0;M14;DRF/12.0/64131.;CA;7166,96;28.0;28.0;0106.; CTM;MACONNERIE/PEINTURE.; Service Maçonnerie / peinture;;;;;;
2022.0;M14;DRF/12.0/64131.;CA;17475,37;11.0;11.0;0117.; POLICE MUNICIPALE;GARDE-URBAIN.; gardes urbains;;;;;;
2022.0;M14;DRF/12.0/64131.;CA;7586,86;211.0;211.0;0102.; EDUCATION;MT.; ROMBLY Maternelle Rombly;;;;;;
2022.0;M14;DRF/12.0/64131.;CA;5608,63;281.0;281.0;0102.; EDUCATION;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64131.;CA;1251,69;281.0;281.0;0112.; JEUNESSE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64131.;CA;3811,03;284.0;284.0;0121.; Développement durable;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64131.;CA;21886,36;311.0;311.0;0108.; ECOLE MUSIQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64131.;CA;57889,97;311.0;311.0;0110.; EVENEMENTIEL;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64131.;CA;17250,59;325.0;325.0;0116.; SPORT;CNC.; NEANT - Centre Nautique ;;;;;;
2022.0;M14;DRF/12.0/64131.;CA;181900,3;338.0;338.0;0112.; JEUNESSE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64131.;CA;1615;338.0;338.0;112.;112;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64131.;CA;739,79;338.0;338.0;HCA.; Hors compte analytique;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64131.;CA;28,05;420.0;420.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64131.;CA;24094,69;511.0;511.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64131.;CA;93075,19;7222.0;7222.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64131.;CA;18034,23;845.0;845.0;0106.; CTM;VRD.; Service Voirie ;;;;;;
2022.0;M14;DRF/12.0/64132.;CA;27,48;20.0;20.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;JURIDIQUE.; Juridique ;;;;;;
2022.0;M14;DRF/12.0/64132.;CA;1171,32;20.0;20.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64134.;CA;300;20.0;20.0;0103.; BATIMENTS COMMUNAUX;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64134.;CA;100;20.0;20.0;0124.; URBANISME;PROJETEUR.; Projeteur ;;;;;;
2022.0;M14;DRF/12.0/64134.;CA;60;20.0;20.0;0501.; CAMPING;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64134.;CA;100;21.0;21.0;HCA.; Hors compte analytique;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64134.;CA;100;23.0;23.0;0106.; CTM;SERVICE-FESTIVITES.; Services Festivités ;;;;;;
2022.0;M14;DRF/12.0/64134.;CA;40;25.0;25.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64134.;CA;100;28.0;28.0;0106.; CTM;CORDERIE.; La Corderie ;;;;;;
2022.0;M14;DRF/12.0/64134.;CA;100;28.0;28.0;0106.; CTM;MACONNERIE/PEINTURE.; Service Maçonnerie / peinture;;;;;;
2022.0;M14;DRF/12.0/64134.;CA;100;11.0;11.0;0117.; POLICE MUNICIPALE;GARDE-URBAIN.; gardes urbains;;;;;;
2022.0;M14;DRF/12.0/64134.;CA;78;281.0;281.0;0102.; EDUCATION;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64134.;CA;22;281.0;281.0;0112.; JEUNESSE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64134.;CA;100;284.0;284.0;0121.; Développement durable;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64134.;CA;300;311.0;311.0;0108.; ECOLE MUSIQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64134.;CA;300;311.0;311.0;0110.; EVENEMENTIEL;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64134.;CA;500;338.0;338.0;0112.; JEUNESSE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64134.;CA;100;338.0;338.0;112.;112;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64134.;CA;200;511.0;511.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64134.;CA;500;7222.0;7222.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64134.;CA;100;830.0;830.0;0106.; CTM;TRANSPORT.; Service transport;;;;;;
2022.0;M14;DRF/12.0/64134.;CA;100;845.0;845.0;0106.; CTM;VRD.; Service Voirie ;;;;;;
2022.0;M14;DRF/12.0/64138.;CA;16464;20.0;20.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;JURIDIQUE.; Juridique ;;;;;;
2022.0;M14;DRF/12.0/64138.;CA;32442;20.0;20.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64138.;CA;10,59;20.0;20.0;0103.; BATIMENTS COMMUNAUX;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64138.;CA;13140;20.0;20.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64138.;CA;1325,57;20.0;20.0;0111.; FINANCES;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64138.;CA;7006,08;20.0;20.0;0124.; URBANISME;PROJETEUR.; Projeteur ;;;;;;
2022.0;M14;DRF/12.0/64138.;CA;1015,62;20.0;20.0;0501.; CAMPING;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64138.;CA;66,73;23.0;23.0;0106.; CTM;SERVICE-FESTIVITES.; Services Festivités ;;;;;;
2022.0;M14;DRF/12.0/64138.;CA;677,1;25.0;25.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64138.;CA;5132,16;28.0;28.0;0106.; CTM;CORDERIE.; La Corderie ;;;;;;
2022.0;M14;DRF/12.0/64138.;CA;83,2;284.0;284.0;0121.; Développement durable;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64138.;CA;56,25;311.0;311.0;0108.; ECOLE MUSIQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64138.;CA;659,82;311.0;311.0;0110.; EVENEMENTIEL;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64138.;CA;589,5;338.0;338.0;0112.; JEUNESSE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64138.;CA;266,14;420.0;420.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64138.;CA;2061,24;7222.0;7222.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64138.;CA;1492,11;845.0;845.0;0106.; CTM;VRD.; Service Voirie ;;;;;;
2022.0;M14;DRF/12.0/64164.;CA;300;20.0;20.0;0103.; BATIMENTS COMMUNAUX;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64164.;CA;100;338.0;338.0;0112.; JEUNESSE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64168.;CA;71388,98;338.0;338.0;0112.; JEUNESSE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64168.;CA;9396,34;7222.0;7222.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64171.;CA;6715,96;20.0;20.0;0120.; INFORMATIQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64171.;CA;6481,03;28.0;28.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64171.;CA;6429,67;211.0;211.0;0102.; EDUCATION;MT.; ROMBLY Maternelle Rombly;;;;;;
2022.0;M14;DRF/12.0/64171.;CA;7904,51;311.0;311.0;0110.; EVENEMENTIEL;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64171.;CA;9467,5;511.0;511.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64172.;CA;100;28.0;28.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/64172.;CA;100;211.0;211.0;0102.; EDUCATION;MT.; ROMBLY Maternelle Rombly;;;;;;
2022.0;M14;DRF/12.0/64172.;CA;100;511.0;511.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;179,37;1.0;1.0;HCA.; Hors compte analytique;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;15442,04;20.0;20.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;AE.; Accueil / Etat civil;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;15493,53;20.0;20.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;JURIDIQUE.; Juridique ;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;7566,86;20.0;20.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;SECRETARIAT-GENERAL.; Secrétariat Général;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;37471,36;20.0;20.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;10573,96;20.0;20.0;0102.; EDUCATION;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;7376,51;20.0;20.0;0103.; BATIMENTS COMMUNAUX;CORDERIE.; La Corderie ;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;22284,49;20.0;20.0;0103.; BATIMENTS COMMUNAUX;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;7281,99;20.0;20.0;0106.; CTM;Accueil-CTM.; Accueil CTM;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;8188,23;20.0;20.0;0106.; CTM;MAGASIN.; Magasin CTM;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;9986,74;20.0;20.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;20107,98;20.0;20.0;0107.; DRH VILLE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;3646,14;20.0;20.0;0111.; FINANCES;MP.; Marchés Publics ;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;5270,58;20.0;20.0;0111.; FINANCES;SERVICE-SUBV.; Service Subvention;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;24456,62;20.0;20.0;0111.; FINANCES;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;7755,9;20.0;20.0;0120.; INFORMATIQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;1648,53;20.0;20.0;0124.; URBANISME;DOMAINE-PUBLIC.; Domaine public ;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;1648,53;20.0;20.0;0124.; URBANISME;MARCHE.; Marché;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;8722,63;20.0;20.0;0124.; URBANISME;PROJETEUR.; Projeteur ;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;12259,51;20.0;20.0;0124.; URBANISME;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;4228,49;20.0;20.0;0501.; CAMPING;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;448,07;21.0;21.0;0102.; EDUCATION;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;476,24;21.0;21.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;126,37;21.0;21.0;0112.; JEUNESSE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;10772,77;22.0;22.0;0106.; CTM;LETTRAGE.; Service Lettrage;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;2421,34;23.0;23.0;0106.; CTM;ELECTRICITE.; Service Électricité ;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;17327,48;23.0;23.0;0106.; CTM;SERVICE-FESTIVITES.; Services Festivités ;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;11946,24;23.0;23.0;0115.; PROTOCOLE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;9366,07;25.0;25.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;9334,14;28.0;28.0;0106.; CTM;CORDERIE.; La Corderie ;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;6515,2;28.0;28.0;0106.; CTM;COUVERTURE.; Service Couverture;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;14340,46;28.0;28.0;0106.; CTM;ELECTRICITE.; Service Électricité ;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;15609,43;28.0;28.0;0106.; CTM;MACONNERIE/PEINTURE.; Service Maçonnerie / peinture;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;13790,68;28.0;28.0;0106.; CTM;MENUISERIE.; Service Menuiserie;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;8269,83;28.0;28.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;9320,6;11.0;11.0;0117.; POLICE MUNICIPALE;GARDE-URBAIN.; gardes urbains;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;22957,11;11.0;11.0;0117.; POLICE MUNICIPALE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;18769,37;211.0;211.0;0102.; EDUCATION;MT.; JMOUL Maternelle Jean Moulin;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;11732,29;211.0;211.0;0102.; EDUCATION;MT.; MOUET Maternelle les mouettes;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;13565,51;211.0;211.0;0102.; EDUCATION;MT.; ROMBLY Maternelle Rombly;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;3282,57;212.0;212.0;0102.; EDUCATION;PRMOUL.; Primaire Jean Moulin;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;8241,42;281.0;281.0;0102.; EDUCATION;CUISINIER.; Cuisinier;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;9919,41;281.0;281.0;0102.; EDUCATION;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;2324,52;281.0;281.0;0112.; JEUNESSE;CUISINIER.; Cuisinier;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;4404,63;281.0;281.0;0112.; JEUNESSE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;19105,95;282.0;282.0;0116.; SPORT;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;6567,55;284.0;284.0;0121.; Développement durable;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;20053,72;311.0;311.0;0108.; ECOLE MUSIQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;40650,56;311.0;311.0;0110.; EVENEMENTIEL;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;12077,88;313.0;313.0;0104.; MEDIATHEQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;7707,24;314.0;314.0;0113.; MUSEE DE LA MARINE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;7844,11;314.0;314.0;0114.; MUSEE QUENTOVIC;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;6986,58;315.0;315.0;0118.; ARCHIVES;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;15262,84;325.0;325.0;0116.; SPORT;CNC.; NEANT - Centre Nautique ;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;13034,27;325.0;325.0;0116.; SPORT;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;13273,87;338.0;338.0;0112.; JEUNESSE;ACM.; Accueil Collectif de Mineur ;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;3228,92;338.0;338.0;0112.; JEUNESSE;CYB.; Point Cyb;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;3494,47;338.0;338.0;0112.; JEUNESSE;JPINS.; Centre Jeunes Pins;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;7231,62;338.0;338.0;0112.; JEUNESSE;PACIFIC.; PACIFIC;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;52871,01;338.0;338.0;0112.; JEUNESSE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;754,3;338.0;338.0;112.;112;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;59,73;338.0;338.0;HCA.; Hors compte analytique;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;2476,5;412.0;412.0;0125.; PREVENTION ;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;712,66;420.0;420.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;PRE.; Programme de Réussite Educative ;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;3750,82;420.0;420.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;3769,95;510.0;510.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;10172,61;511.0;511.0;0106.; CTM;FORET.; Service Forêt;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;74364,31;511.0;511.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;9957,57;518.0;518.0;0106.; CTM;SIGNALISATION.; Service Signalisation;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;3874,33;555.0;555.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;6386,98;59.0;59.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;52519,42;7222.0;7222.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;7280,98;80.0;80.0;0106.; CTM;MECA.; Service mécanique ;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;3987,05;80.0;80.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;6695,51;830.0;830.0;0106.; CTM;TRANSPORT.; Service transport;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;10829,44;845.0;845.0;0106.; CTM;VRD.; Service Voirie ;;;;;;
2022.0;M14;DRF/12.0/6451.;CA;3299,87;854.0;854.0;1002.; DRH PORT DE PLAISANCE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6453.;CA;15222,3;1.0;1.0;HCA.; Hors compte analytique;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6453.;CA;29490,48;20.0;20.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;AE.; Accueil / Etat civil;;;;;;
2022.0;M14;DRF/12.0/6453.;CA;2919,74;20.0;20.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;JURIDIQUE.; Juridique ;;;;;;
2022.0;M14;DRF/12.0/6453.;CA;15685,41;20.0;20.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;SECRETARIAT-GENERAL.; Secrétariat Général;;;;;;
2022.0;M14;DRF/12.0/6453.;CA;46596,41;20.0;20.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6453.;CA;19408,33;20.0;20.0;0102.; EDUCATION;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6453.;CA;14583,72;20.0;20.0;0103.; BATIMENTS COMMUNAUX;CORDERIE.; La Corderie ;;;;;;
2022.0;M14;DRF/12.0/6453.;CA;35854,15;20.0;20.0;0103.; BATIMENTS COMMUNAUX;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6453.;CA;15006,7;20.0;20.0;0106.; CTM;Accueil-CTM.; Accueil CTM;;;;;;
2022.0;M14;DRF/12.0/6453.;CA;16945,19;20.0;20.0;0106.; CTM;MAGASIN.; Magasin CTM;;;;;;
2022.0;M14;DRF/12.0/6453.;CA;7455,65;20.0;20.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6453.;CA;41717,6;20.0;20.0;0107.; DRH VILLE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6453.;CA;7565,51;20.0;20.0;0111.; FINANCES;MP.; Marchés Publics ;;;;;;
2022.0;M14;DRF/12.0/6453.;CA;10939,68;20.0;20.0;0111.; FINANCES;SERVICE-SUBV.; Service Subvention;;;;;;
2022.0;M14;DRF/12.0/6453.;CA;37458,31;20.0;20.0;0111.; FINANCES;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6453.;CA;7653,82;20.0;20.0;0120.; INFORMATIQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6453.;CA;3417,98;20.0;20.0;0124.; URBANISME;DOMAINE-PUBLIC.; Domaine public ;;;;;;
2022.0;M14;DRF/12.0/6453.;CA;3417,98;20.0;20.0;0124.; URBANISME;MARCHE.; Marché;;;;;;
2022.0;M14;DRF/12.0/6453.;CA;1138,08;20.0;20.0;0124.; URBANISME;PROJETEUR.; Projeteur ;;;;;;
2022.0;M14;DRF/12.0/6453.;CA;25398,25;20.0;20.0;0124.; URBANISME;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6453.;CA;551,74;20.0;20.0;0501.; CAMPING;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6453.;CA;3275,38;21.0;21.0;0102.; EDUCATION;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6453.;CA;7244,76;21.0;21.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6453.;CA;923,81;21.0;21.0;0112.; JEUNESSE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6453.;CA;23140,48;22.0;22.0;0106.; CTM;LETTRAGE.; Service Lettrage;;;;;;
2022.0;M14;DRF/12.0/6453.;CA;4995,77;23.0;23.0;0106.; CTM;ELECTRICITE.; Service Électricité ;;;;;;
2022.0;M14;DRF/12.0/6453.;CA;23206,76;23.0;23.0;0106.; CTM;SERVICE-FESTIVITES.; Services Festivités ;;;;;;
2022.0;M14;DRF/12.0/6453.;CA;23664,21;23.0;23.0;0115.; PROTOCOLE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6453.;CA;14517,94;25.0;25.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6453.;CA;1217,88;28.0;28.0;0106.; CTM;CORDERIE.; La Corderie ;;;;;;
2022.0;M14;DRF/12.0/6453.;CA;13407,64;28.0;28.0;0106.; CTM;COUVERTURE.; Service Couverture;;;;;;
2022.0;M14;DRF/12.0/6453.;CA;31762,8;28.0;28.0;0106.; CTM;ELECTRICITE.; Service Électricité ;;;;;;
2022.0;M14;DRF/12.0/6453.;CA;27684,64;28.0;28.0;0106.; CTM;MACONNERIE/PEINTURE.; Service Maçonnerie / peinture;;;;;;
2022.0;M14;DRF/12.0/6453.;CA;28449,76;28.0;28.0;0106.; CTM;MENUISERIE.; Service Menuiserie;;;;;;
2022.0;M14;DRF/12.0/6453.;CA;16714,08;28.0;28.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6453.;CA;8304,41;11.0;11.0;0117.; POLICE MUNICIPALE;GARDE-URBAIN.; gardes urbains;;;;;;
2022.0;M14;DRF/12.0/6453.;CA;47761,41;11.0;11.0;0117.; POLICE MUNICIPALE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6453.;CA;26803,67;211.0;211.0;0102.; EDUCATION;MT.; JMOUL Maternelle Jean Moulin;;;;;;
2022.0;M14;DRF/12.0/6453.;CA;26341,62;211.0;211.0;0102.; EDUCATION;MT.; MOUET Maternelle les mouettes;;;;;;
2022.0;M14;DRF/12.0/6453.;CA;22759,94;211.0;211.0;0102.; EDUCATION;MT.; ROMBLY Maternelle Rombly;;;;;;
2022.0;M14;DRF/12.0/6453.;CA;6738,51;212.0;212.0;0102.; EDUCATION;PRMOUL.; Primaire Jean Moulin;;;;;;
2022.0;M14;DRF/12.0/6453.;CA;17086,26;281.0;281.0;0102.; EDUCATION;CUISINIER.; Cuisinier;;;;;;
2022.0;M14;DRF/12.0/6453.;CA;16952,54;281.0;281.0;0102.; EDUCATION;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6453.;CA;4819,28;281.0;281.0;0112.; JEUNESSE;CUISINIER.; Cuisinier;;;;;;
2022.0;M14;DRF/12.0/6453.;CA;8325,88;281.0;281.0;0112.; JEUNESSE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6453.;CA;39570,27;282.0;282.0;0116.; SPORT;HCV.; Hors compte ventilation;;;;;;
